marketplace,customer_id,review_id,product_id,product_parent,product_title,star_rating,helpful_votes,total_votes,vine,verified_purchase,review_headline,review_body,year,review_date,product_category
US,46728316,R1PI5NJG6B2C2J,B004LLIL2I,249994915,Amazon eGift Card - Happy Birthday (Balloons),5,0,0,N,Y,It was exactly as it was advertised and instant,I needed it instantly as Mum's birthday present that I had ordered had not arrived on time and it was exactly what i asked for no problems,2013,2013-04-11,Gift Card
US,28116165,R39LWYR3AHJYBY,B004LLIKY2,918740469,Amazon eGift Card - Amazon Kindle,5,0,0,N,Y,Quick and easy!!!!!!!,I love being able to order and send these gift cards straight to someone elses email and they just apply it right to their amazon account. I ordered this for my dad and not ten minutes later he had added it to his account and bought his first book on his Kindle!,2013,2013-04-11,Gift Card
US,28984368,R3IF6XWJWFPBKH,B004LLIKVU,473048287,Amazon.com eGift Cards,5,0,0,N,Y,What a nice gift to hand someone,Being able to give my hard working team a gift when they work so hard amazon makes it easy for them to shop for more learning tools<br />with a gift card,2013,2013-04-11,Gift Card
US,19506691,RF1T1ON9ET50I,B00A44A3Y0,578402716,Amazon Gift Card - Print - Happy Birthday (Candles),5,0,0,N,Y,the recipient loved this,It was nice to print this from home and get it into the mail without a trip to the store.,2013,2013-04-11,Gift Card
US,43159589,R2VDF0CM29RMMK,B004LLIL4G,307223063,Amazon eGift Card - Happy Birthday (Birds),5,0,0,N,Y,excellent product,"excellent product, es mas rapido para comprar con la tarjeta de credito, es mas eficiente. lo mejor de todo es que es gratis",2013,2013-04-11,Gift Card
US,47689503,R2VSSKCZ4KGF79,B004LLIKY2,918740469,Amazon eGift Card - Amazon Kindle,5,0,0,N,Y,Woonderful way to give a gift that counts,Gift cards from Amazon give such a variety of offerings to a friend or loved one.  Use them wisely but often.,2013,2013-04-11,Gift Card
US,24546013,R3TZGY9113YC0B,B004LLIKY2,918740469,Amazon eGift Card - Amazon Kindle,5,0,0,N,Y,Great Gift for All,"Have given several of these gift cards and they are always well-received. It's the gift of reading books, listening to music, playing with toys, etc.",2013,2013-04-11,Gift Card
US,13184069,R1F6KC3GEYH7YN,B0066AZGD4,136017760,Amazon eGift Card - Upload Your Photo - Gift for You,5,0,0,N,Y,great!,this item does exactly what you would expect and you can upload your own photo which is an added perk!,2013,2013-04-11,Gift Card
US,52121001,R3AHBZKQSSZI1T,B00A48G0D4,848703272,Amazon eGift Card - Happy Birthday (Candles),5,0,0,N,Y,Gifting Made Easy,"This is an easy and fast way to purchase a nice gift, when you are not sure what to buy.",2013,2013-04-11,Gift Card
US,48598368,R3JCV57Y9LUA3A,B004KNWWVI,266417603,Amazon Gift Card - Print - Merry Christmas (Snowboarding Snowman),5,0,0,N,Y,excelente,"muy bueno el producto llego a la fecha acordada, y el producto en buenas condiciones lo recomiendo ampliamente y seguire comprando",2013,2013-04-11,Gift Card
US,11726436,R2Z0Y52UYSNWKH,B00A48G0D4,848703272,Amazon eGift Card - Happy Birthday (Candles),5,0,0,N,Y,Service,Excellent communication to know exactly when things arrive etc.Familyl loves them both sender and receiver are always pleased  Audrey Coldham,2013,2013-04-11,Gift Card
US,51216131,R13BN3OUBKE4DF,B004LLJ6XG,709768351,Amazon Gift Card - Facebook,5,0,0,N,Y,You can't go wrong with an Amazon gift card,"I bought this as a thank you for someone who loves Amazon as much as I do.  This is a great gift for anyone and everyone.<br />If you know someone who owns a Kindle or just loves Amazon, I would suggest a gift card. Easy to process when giving either on face book or by email or even snail mail.  Even easier to use the gift card.",2013,2013-04-11,Gift Card
US,12090755,R1AHHDRA57EB7W,B00AF0K82U,938949631,Amazon.com Gift Card - Upload Your Photo (Print) - Gift for You,5,0,0,N,Y,"Great personalized ""gift card""",Uploaded a picture to the gift card and printed it for a quick gift. Our son thought it was just as cool as we did.,2013,2013-04-11,Gift Card
US,53086972,R3DH7DUXXL2HL6,B00A48G0D4,848703272,Amazon eGift Card - Happy Birthday (Candles),5,0,0,N,Y,Freedom to choose,As a grandpa it's nice to leave the choice of a gift to the actual parents. And see that everything worked perfectly.,2013,2013-04-11,Gift Card
US,50954520,R3NPIVRMB5RS18,B00A4EK3UE,973029669,Amazon eGift Card - Birthday (Fonts),5,0,0,N,N,the perfect gift for my poppy!,This gift will allow him to select whatever he wants in any of your vast categories. He has very eclectic taste in all the products you offer!,2013,2013-04-11,Gift Card
US,4560354,R2ED830WYLXX10,B004LLIKVU,473048287,Amazon.com eGift Cards,4,0,0,N,Y,Gift card purchase...,My gift card purchase from Amazon was the first one I have done.  Four stars for the first experience seemed appropiate.,2013,2013-04-11,Gift Card
US,22035782,R200D7EFWYUFMF,B004KNWX3U,326036796,Amazon Gift Card - Print - Amazon Kindle,5,0,0,N,Y,Last minute oops I forgot to buy a gift!,This worked out perfectly I had forgotten about a relatives upcoming birthday until the day of. Knowing that she loved shopping online and knowing she would never let me forget that I didn't get her a gift I grabbed one of these for 50$ real fast and off to her birthday I went. She loved the gift and i am told she bough pots and pans with it. win win :),2013,2013-04-11,Gift Card
US,13069671,R3UV9HB8C9Q976,B0062ONCDA,583950507,Amazon Gift Card - Print - Amazon Boxes  (Cut Out),5,0,0,N,Y,great,they are a great way of a gift to be sent by mail. also if you have no idea of what the persons aurthor is,2013,2013-04-11,Gift Card
US,52004992,RX6I5RZ1BJFGY,B004LLIKVU,473048287,Amazon.com eGift Cards,5,0,0,N,Y,gift cards,"I send gift cards to family members and grandchildren.  They all order from Amazon and so really enjoy getting gift cards.  It get more difficult to know what to buy for older grandchildren, so gift cards work really well.",2013,2013-04-11,Gift Card
US,51989928,RWSC752IS9HWY,B00ADR2XIC,743153911,Amazon.com Gift Card in a White Gift Box (Classic White Card Design),1,15,18,N,Y,Agrivating!,I tried to order the gift card in the gift box. Only problem was the check out procedure would not accept my daughter's valid address. I re-entered everything at least 6 times and of course there is no phone number or any other easy way to contact a real person for help. Extremely aggravating!! You need to fix this Amazon!,2013,2013-04-11,Gift Card
US,15993381,R1I5Z296U0AJA7,B0066AZGD4,136017760,Amazon eGift Card - Upload Your Photo - Gift for You,4,0,0,N,Y,Fun fun fun,I use this option because I want people to see my happy face on Xmas (since I was away from my family)<br />Thet all like it!! It's a jolly season!! XD,2013,2013-04-11,Gift Card
US,20410594,R2TU8PBKWH8EMS,B00A44A3Y0,578402716,Amazon Gift Card - Print - Happy Birthday (Candles),5,0,0,N,Y,online gift certificate,"Nice and easy, could choose amount I wanted. Why do I have to write 12 more words for this review?",2013,2013-04-11,Gift Card
US,22529121,RWLFN3C0PXDS7,B004LLIKVU,473048287,Amazon.com eGift Cards,5,0,0,N,Y,great gift,"these are great to have in a pinch. never new about them , but you can use them any time and all the time. say if you have a vanilla card only has three dollars on it cant use it no where else buy an amazon card . and keep adding to it. then you can buy something nice with it.",2013,2013-04-11,Gift Card
US,43640349,RILQ1BU2P9LBU,B0062ONAM8,350170009,Amazon eGift Card - Amazon Electronics,5,0,0,N,Y,Excellent choice,"I took this card, due to i wanted to buy a TV, and its works very well. Thanks a lot.",2013,2013-04-11,Gift Card
US,52539853,R248W2B6ZQRNX7,B004KNWWQS,8798648,Amazon Gift Card - Print - Thank You (Typography),5,0,0,N,Y,Very quick and easy,"Got everything printed quickly.  Good product if you have a good working printer.  If not, I'm sure Amazon will sell you one of those too!",2013,2013-04-11,Gift Card
US,11259218,RHSD5BZROZI9L,B004LLIL00,144054430,Amazon eGift Card - Loving Giraffes,4,0,0,N,Y,Gift Card Review,"This was on-time for Valentine's Day, and it was very well-received.  It was put to good use at once. &#60;Grin&#62;",2013,2013-04-11,Gift Card
US,19501788,R2S65501OTWMH6,B004LLIKVU,473048287,Amazon.com eGift Cards,5,0,0,N,Y,Yay,"I mean what is there to say about an Amazon gift card, other than, Yay! And thank you?! I love gift cards.",2013,2013-04-11,Gift Card
US,4563388,RH3VUSM1ZERH1,B004LLIKY2,918740469,Amazon eGift Card - Amazon Kindle,5,0,0,N,Y,I love it,"Great gift, my friend loves it, he was in delirium for two weeks, I don't know if has recovered yet...",2013,2013-04-11,Gift Card
US,31898347,R2J0M40WWYE542,BT00DDVMVQ,20546152,Amazon eGift Card - Smile,5,0,0,N,Y,So easy,"Love to send these to my grandkids. When we don't know what they like or what they need, this is the answer!",2013,2013-04-11,Gift Card
US,51818754,R24VWKXQXXEKOL,B0066AZGJI,480731329,Amazon eGift Card - Upload Your Photo - Birthday,1,0,0,N,Y,double gifted,"The point was to purchase a $100 gift card.  The website froze after I constructed the entire card and requested purchase.  It reset to the beginning  so I had to redo the entire card.  THEN it accepted the purchase.<br /><br />Of course, THEN Amazon E-mailed TWO separate $100 gift cards to the recipient.  Not at all the performance I've come to expect...<br /><br />Not at ALL",2013,2013-04-11,Gift Card
US,35420217,R2S2PA2JQHUNZD,B00A4EK6VK,594365733,Amazon eGift Card - Happy Birthday (Cupcakes),5,0,0,N,Y,Perfect Gift for Readers,"This is the perfect birthday gift for someone who loves to read and has a Kindle. They can load the gift card to thier account and enjoy downloading books throughout the year. The best part is unlike other gift cards, Amazon gift cards NEVER expire! If you don't read, it's still a great present because you can buy great items off amazon.",2013,2013-04-11,Gift Card
US,37216610,R2AE4WBU1I4CPX,B00B2TFURQ,527289417,Amazon Gift Card - Print - Thank You (Note),5,0,0,N,Y,Easy gift for anyone!,I appreciate the convenience and versatility of printing an Amazon gift card at home to give!  You just can't go wrong with this gift.,2013,2013-04-11,Gift Card
US,40646710,RTAW01D0WBHIP,B004KNWX5S,3702913,Amazon Gift Card - Print - Musical Snowmen,5,0,0,N,Y,Great gift cards,If you can't think of somethong to get for your loveones this the best way to let them get what they want.,2013,2013-04-11,Gift Card
US,28004242,R2VX2UF6W9DVB,B004RD9ACA,837380505,Amazon Gift Card - Print - Happy Birthday (Hats),5,0,0,N,Y,Easy to buy; Easy to Give,"I had a friend who was getting ready to move so the last thing she needed was more toys or other things at her daughter's birthday party to pack for the move.  It was easy to purchase the gift card and I liked that I was able to print something to put inside the card, and have to email her later in the event it go missplaced so she could still use it.",2013,2013-04-11,Gift Card
US,51850831,R3PIX3Y9W3BUOF,B004LLIKY2,918740469,Amazon eGift Card - Amazon Kindle,5,0,0,N,Y,gift card review,I love reading so the kids load up my Kindle's with gift cards on special occasions! I just select my material and read away.,2013,2013-04-11,Gift Card
US,15091081,R348SEHBFTC3U2,B004LLIL2I,249994915,Amazon eGift Card - Happy Birthday (Balloons),5,0,0,N,Y,An Awesome Gift!,I often buy Amazon gift cards for my family because I know that they will have a huge variety of things to choose from--finding something that they would really like to have.,2013,2013-04-11,Gift Card
US,16469236,R2WOAOV6MOIDPY,B004KNWX2Q,589328822,Amazon Gift Card - Print - I Love You,5,0,0,N,Y,A Gift Idea Success Story,"My wife and I have exchanged Amazon gift cards the last few years...for birthdays, Christmas, anniversaries and other special days. Since we both have Kindles, the Amazon gift card is a present that can't go wrong!",2013,2013-04-11,Gift Card
US,15248848,ROKW40H7KO1YO,B004LLILF0,581205339,Amazon eGift Card - Thank You (Flowers),5,0,0,N,Y,Best gift EVER,"This is the best choice to give as a gift. It's amazing how often our friends show using Amazon. Every time we give it, we are given big koodos.",2013,2013-04-11,Gift Card
US,52166620,R2L5Q69UPKUQIA,B009I1ZRN2,473828238,Amazon Video Gift Card - E-mail - Rocker Birthday,5,0,0,N,Y,A big hit!,I gave this to my brother (who's a rocker) and got an immediate response.  We watched it again and again.  A great way to send an e-card.  These video cards are easy to create and a lot of fun.,2013,2013-04-11,Gift Card
US,43135065,RMS5D90LFVDRH,B00A4EK6VK,594365733,Amazon eGift Card - Happy Birthday (Cupcakes),5,0,0,N,Y,Win-Win,"I love this way of giving, as I live at a distance from friends and relatives. They prefer to choose a gift for themselves anyway, especially books. They usually tell me what they've been thinking about buying on Amazon. A win-win all around.",2013,2013-04-11,Gift Card
US,16847006,RKNJAGUT8D4PU,B004LLILHS,953251405,Amazon eGift Card - Merry Christmas (Shopping Snowman),4,0,0,N,Y,works well -- be sure to have adult supervision for children,"would be nice to have parent controls available.  My grandson went over the card limit and my daughter's account was charged, resulting in high overdraft fees.  Adults need to explain how gift cards work, AND monitor purchases by minors -- especially in-app purchases!",2013,2013-04-11,Gift Card
US,21356000,R3E1GTD894Q5N,B004LLIL4G,307223063,Amazon eGift Card - Happy Birthday (Birds),5,0,0,N,Y,Prompt and good value!,Excellent and prompt deliver! Now I also consider purchasing gift cards for some of my overseas friends for their birthdays and special events.,2013,2013-04-11,Gift Card
US,46775518,R3QDTYO1CS0MUF,B00A48G0D4,848703272,Amazon eGift Card - Happy Birthday (Candles),5,0,0,N,Y,I love these cards!,No shopping.  No time fretting over what to get.  I send folks a gift card.  It takes five minutes of my time at home and the person I send them to can get what they want with what I'm willing to spend.,2013,2013-04-11,Gift Card
US,41838973,R2UGKYENBCTBS,B004LLIL4G,307223063,Amazon eGift Card - Happy Birthday (Birds),5,0,0,N,Y,gift cards are always great,I love to shop at Amazon so what better gift!!!  You just cannot go wrong getting someone an amazon gift card.,2013,2013-04-11,Gift Card
US,47056789,R3VNWJE2BJIDJY,B004KNWX3U,326036796,Amazon Gift Card - Print - Amazon Kindle,5,0,0,N,Y,really?,You want me to write a review on a gift card I bought for Christmas?  it was a GIFT CARD!,2013,2013-04-11,Gift Card
US,11125173,R1JCCCYL4WEDOF,B004KNWX76,225004210,Amazon Gift Card - Print - Happy Retirement,5,0,0,N,Y,Retirement gift,Our friends were able to purchase what they wanted! I was able to print it & choose a theme - and they saved a little bit at the same time. Great option!,2013,2013-04-11,Gift Card
US,11341535,R3CFCLH0S2VXAS,B004LLIKUQ,45119065,Amazon eGift Card - Amazon Music (Notes),5,0,0,N,Y,great idea for me and gift of rmy son,I loved this product.  My family and i always do business with Amazon and are pleased with your products.  My son loved this card and used it right away.  sorry i did not know how to leave feedback.  angie blubaugh,2013,2013-04-11,Gift Card
US,5187323,R1ZH7OADVJ9KGH,B004LLIKVU,473048287,Amazon.com eGift Cards,3,1,2,N,Y,Improper info given on how to use a Visa Debit Card,"Only because of a misunderstanding did I give it this rating.<br />I understood that when I used a visa debit card that I had to leave $1.00 &#34;at first&#34;.  I was also under the impression that I would get it back.<br />i used said card on a coffee maker, then called to ask how to transfer the balance of 3 different visa debit cards to make one amazon gift card.  I did as I understood what I was told, and followed what I thought I heard.<br />I then ended up calling you 4 different days in a row, and spending at least 35 minutes of the time the start gives me on my cell phone.  I ended up using approximately 250 minutes until someone figured out how to correct the problem.<br />I even offered to put any difference on my credit card, something around $3 to $5, and each time was told that they had it fixed only to find in about an hour and a half, that it was not.<br />I started on this journey the last week of march, and completed it today.  To say that I was upset would be an understatement.<br />I worked &#34;retail&#34; for over 15 years, and you don't tell anyone something is done if it isn't . You can say that it looks like you have taken card of it.",2013,2013-04-11,Gift Card
US,23197996,RDRK77GCG1X5X,B0062ONAM8,350170009,Amazon eGift Card - Amazon Electronics,5,0,0,N,Y,perfecto,"Esta muy bien me gusto el producto cuando pude verlo en persona, Buena calidad y llego en buen estado. Gracias",2013,2013-04-11,Gift Card
US,14242193,R1KEBBUARODC56,B004KNWWO0,802996579,Amazon.com Gift Cards - Print at Home,5,0,0,N,Y,Worked quickly and easily!,"Easy to use, no muss no fuss. Great for spur of the moment. Don't even have to leave the house;-)",2013,2013-04-11,Gift Card
US,13442934,R37PE0DU9MNULQ,B00A4EK6VK,594365733,Amazon eGift Card - Happy Birthday (Cupcakes),4,0,0,N,Y,Gift Card by email,"This is an easy way to give a gift to a loved one, who can use it as they wish.",2013,2013-04-11,Gift Card
US,49591448,R1G2ZK7FJ22HU8,B009LLW1RO,586910064,Amazon Video Gift Card - Facebook - Looking Back on Your Birthday,5,0,0,N,Y,Amazon Gift Card with JibJab,My sister-in-law loved the JibJab gift card!  She thought the JibJab video was hilarious and it made her day!  Much more creative than just sending someone a gift card alone.,2013,2013-04-11,Gift Card
US,44177208,R2DK374HZDNUQC,B00B2TFSO6,89375983,Amazon eGift Card - Thank You (Note),5,0,0,N,Y,Efficient and Valuable gift selection and purchase,Amazon Kindle gift card by EMail is a very easy gift to give and a great benefit to receive. Also it is easy for the recipient to apply.,2013,2013-04-11,Gift Card
US,20987513,R2ETKTB76XHXE4,B00AF0K82U,938949631,Amazon.com Gift Card - Upload Your Photo (Print) - Gift for You,5,0,0,N,Y,Gift Certificate,My sister loved this she got books right when she got it.  I like putting on my own pictures too.,2013,2013-04-11,Gift Card
US,13811071,R26SL1OGFEIASS,B004LLIL5A,346014806,Amazon eGift Card - Celebrate,5,0,0,N,Y,it's a gift card,"wow, what can I say, it's a card with money on it to spend at Amazon.  how can you go wrong?",2013,2013-04-11,Gift Card
US,41136978,RLV6WGAVIF8N4,B005FGQIEG,459536087,"Amazon.com Gift Cards, Pack of 10 (Various Card Designs)",5,0,0,N,Y,Gifty approach,I bought these as a Christmas gift to several of my Family Members.  They all LOVED it!  I would recommend it to anyone.,2013,2013-04-11,Gift Card
US,12472417,R3HH0GD5F48OQX,B004LLJ6FY,800710091,Amazon Gift Card - Facebook - Celebrate,5,0,0,N,Y,GREAT GIFT!!!,"These gift cards are always appreciated !! I love to get one, and I love how easy it is to give one!! :D",2013,2013-04-11,Gift Card
US,15400694,R3PWD5OSHP443G,BT00DDVMVQ,20546152,Amazon eGift Card - Smile,1,0,0,N,Y,two transactions,"I only wanted to have one gift card delivered to my friend, instead you generated 2 and charged me for 2.  It was embarrassing because I had to ask for $50 back.  I will never purchase another gift card from you because of it.",2013,2013-04-11,Gift Card
US,20321047,R33O2EYNE1VP62,B00A48G0D4,848703272,Amazon eGift Card - Happy Birthday (Candles),5,0,0,N,Y,Happy Birthday Card was great.,"It was extremely easy to puchase and delievery was fast and prompt, right to her e-mail. My daughter loved it. She lives in another state and it took all the worry out of what to get her and if it was going to get there on time. She can purchase anything with the card. We both love Amazon. I have never had a problem with any of my purchases. I will not hesitate to purchase another one in the future.",2013,2013-04-11,Gift Card
US,12520072,R1GNDNWM6NCH64,B009LLVYP4,573401731,Amazon Video Gift Card - Facebook - German Polka,5,0,0,N,N,hilarious,Great video.  It produced lots of laughter.  The family and I watched it over and over again. Ill be using this again,2013,2013-04-11,Gift Card
US,47496079,R1QFF6MK3HLQRJ,B004LLIKVU,473048287,Amazon.com eGift Cards,5,0,0,N,Y,Perfect gift,I get these for my daughter so that she can have access to ourchasing items she loves on her Kindle with out having access to my credit card :),2013,2013-04-11,Gift Card
US,44850535,R7UYCFXUCL3PO,B004LLIKVU,473048287,Amazon.com eGift Cards,5,0,0,N,Y,Excelente,"me llego a tiempo muy bueno, excelente producto, era lo que esperaba .)  h h hjh h m j uj",2013,2013-04-11,Gift Card
US,16315632,RTQ6S1W5XG8OE,B00B2TFSO6,89375983,Amazon eGift Card - Thank You (Note),5,0,0,N,Y,Love that I can buy and email Amazon Gift Cards!,"Thank you for the opportunity to purchase and email an Amazon Gift Card!  Living in rural Alaska, this is a blessing, indeed!",2013,2013-04-11,Gift Card
US,8897084,R2X6G5S8USZ7CO,B0062ONKN2,986867139,Amazon Gift Card - Print - Merry Christmas (Santa Claus),1,1,2,N,N,Not able to be used with a UK address for delivery,"Bought this from New Zealand for my sister who lives in England.<br />She is unable to use it because apparently Amazon.com gift card purchases will only ship to USA and I should have bought a gift card from Amazon.co.uk<br /><br />This was not made clear at any point in purchasing the voucher, it was nicely hidden in T & Cs.<br />In fact the opposite is true, there is a clear section in the main Amazon website telling me about how Amazon ships anywhere and tells me the rates for shipping to UK.<br /><br />Emailed in to your help back in Feb - never got a reply. My sister is now leaving the UK and returning to New Zealand, still without her Christmas gift.<br /><br />Wasted money, with no hope of redeeming.",2013,2013-04-11,Gift Card
US,11780397,R2YXLA5ALAQ5D0,B00A4EK69C,964882494,Amazon Gift Card - Print - Happy Birthday (Cupcake),5,0,0,N,Y,Easy!!!,So easy I love giving a gift w/o a hassle! And everyone loves to get an Amazon gift card so they can buy what they want!,2013,2013-04-11,Gift Card
US,11215735,R1PH85YNZOAS7G,B004LLIKVU,473048287,Amazon.com eGift Cards,5,0,0,N,Y,"It works as advertised, and doesn't expire","Great for transforming funds from prepaid rebate cards. Amazon almost certainly has something you'll buy at some point, and your credit doesn't expire (unlike said prepaid cards).<br /><br />Quick and easy to use. No complaints.",2013,2013-04-11,Gift Card
US,14613093,R3A3HSTMPUPMF4,B004LLIKVU,473048287,Amazon.com eGift Cards,5,0,0,N,Y,A++++++,EXCELENTE NINGUN PROBLEMA CON LA GIFT CARD  MAXIMA PUNTUACION  A + + + + + + + + + + +,2013,2013-04-11,Gift Card
US,17708585,R3KL7W6WJW9G4O,B00A44A3Y0,578402716,Amazon Gift Card - Print - Happy Birthday (Candles),5,0,0,N,Y,"So easy, quick, available, and appreciated.","When grandchildren reach a certain age, gift buying becomes more difficult. An Amazon gift card is wonderful.  They love choosing their own gift on line. Print at home option means immediate gift without any hassle.",2013,2013-04-11,Gift Card
US,14533392,R1EU16NUMVBVJ7,B00A4EK2XW,129396926,Amazon eGift Card - Cheers!,5,0,0,N,Y,My Dad loved it,Arrived in his email fast and I received cofirmation email too.  I was worried because of other reviews.  I am happy.  Who wouldn't love an Amazon gift card for a present?,2013,2013-04-11,Gift Card
US,14656826,R2FOVEUOB1I4PO,B004WKPVBC,879477749,Amazon eGift Card - Love,5,0,0,N,Y,fine,"i like this, always send me a gif card because is more easy and security for me. thanks you. Bye.",2013,2013-04-11,Gift Card
US,10761222,R2LB62YRTE3FSC,BT00DDVMVQ,20546152,Amazon eGift Card - Smile,5,0,0,N,Y,Great,The process of picking out and sending the gift card was quick and easy. I recommend for anyone needing a quick gift idea.,2013,2013-04-11,Gift Card
US,51864620,R3UAJUSTWEXL3D,B004KNWWU4,326384774,Amazon Gift Card - Print - Happy Birthday (Birds),5,0,0,N,Y,great for last minute gift buying,I had forgotten a birthday date and realized I could order this on-line and receive it within a few minutes to print out and include in a card.  Perfect!  I like that I had a choice of designs.,2013,2013-04-11,Gift Card
US,14156860,R2CB8Z5KQIZ1RA,B004WKPVBC,879477749,Amazon eGift Card - Love,5,0,0,N,Y,Gift cards for Grandchildren,"My grandchildren love shopping 'online' with their Amazon Gift Cards. Great way to teach them the 'value of a dollar', and.very easy for Grandma, as well.  Try it !!  I highly recommend Amazon Gift Cards for gifting for any occasion",2013,2013-04-10,Gift Card
US,33614327,RO87B7H8R8AW7,B00AF0K82U,938949631,Amazon.com Gift Card - Upload Your Photo (Print) - Gift for You,5,0,0,N,Y,Perfect gift,"Great gift for a complicated and tech savvy person.<br />One point of contention is that the preview of the custom picture for the front of the card is bigger than what actually prints up from the printer. I would have chosen a less detailed picture had I known the smaller dimensions that are provided for the picture. Unfortunately, there was no time to find a new picture. Oh well.",2013,2013-04-10,Gift Card
US,11828657,R35CXAPSGYIPCB,B0062ONAM8,350170009,Amazon eGift Card - Amazon Electronics,5,0,0,N,Y,exelente producto,"exelente producto la operacion fue rapida y efectiva a la hora del cobro, desde aqui fue muy buena idea adquirirla",2013,2013-04-10,Gift Card
US,43693984,R3M47NMEBGGKZ4,B00A4EK4CQ,363923416,Amazon Gift Card - Print - Birthday (Fonts),5,0,0,N,Y,easy as can be,I love the ease and immediate printing of a gift card from Amazon. It has helped me in many a pinch!,2013,2013-04-10,Gift Card
US,17346485,R2PN2VJDAP5U4J,B007V6EUM0,594657449,Amazon Gift Card - Facebook - Happy Birthday (Presents),5,0,0,N,Y,Great for busy moms!,"fast and easy to use, glad you have this available.  Made his day, and he has already been able to use it:)",2013,2013-04-10,Gift Card
US,20898175,R35DBTT9UYL7HO,B004LLIKVU,473048287,Amazon.com eGift Cards,5,0,0,N,Y,Gift,"Our nephew loved his voucher, and it is very easy to do when living in different countries and makes a great gift",2013,2013-04-10,Gift Card
US,34070737,R1YTJK4QOH8PC3,B00A44A3Y0,578402716,Amazon Gift Card - Print - Happy Birthday (Candles),5,0,0,N,Y,Happy Birthday Gifit Card.,"Always a welcome gift by the recipient who puts her wish list on Amazon.  It makes it so easy for us to get her what she wants.  Thanks, Amazon!",2013,2013-04-10,Gift Card
US,49323069,R2BTA7JT6GZ0DZ,B004LLIKY2,918740469,Amazon eGift Card - Amazon Kindle,5,0,0,N,Y,Excelente Compra,"Lo mejor que hay para resguardar tus dolares de cavidi y no perder tus cupos es comprando gift card, ya que el mismo no se vence, no cuesta nada y es ilimitado a la capacidad de dinero que poseas, recomendado para todos aquellos que deseen tener una forma de pago segura y virtual<br />The best thing to protect your dollars and keep track of Cavidi quotas is buying your gift card, since it does not expire, it costs nothing and is unlimited to the ability of money you have, recommended for those who want a secure payment and virtual",2013,2013-04-10,Gift Card
US,21117900,R1U20BKV7O0UAM,B00A4EK6VK,594365733,Amazon eGift Card - Happy Birthday (Cupcakes),5,0,0,N,Y,Gift cards are great!,"Gift cards are great buy, easy to purchase & use for the recipient, love them! would love this for a present myself!",2013,2013-04-10,Gift Card
US,25236941,R2FBYTDDNMFUSM,B004LLIKVU,473048287,Amazon.com eGift Cards,5,0,0,N,Y,I Love it,"Can use this however I want... I can buy it and save it for later, send a gift and many things more... I love it",2013,2013-04-10,Gift Card
US,16989433,R7ROJIGYLFIXI,BT00DDVMVQ,20546152,Amazon eGift Card - Smile,5,0,0,N,Y,AMazon gift card,"They're great, helps out a lot.  I don't remember receiving mine but I guess I did. Should send them more often",2013,2013-04-10,Gift Card
US,9623726,R2YYDR0UJQ7NPD,B004LLILBY,244116692,Amazon eGift Card - Just Because,1,0,0,N,Y,Piece of Junk,Purchased similar item from QVC.  Bought 2 from amazon.com.  Fell apart when I used it.  I put in the trash.,2013,2013-04-10,Gift Card
US,45859231,RO18DE4DJ098Y,B004KNWX5S,3702913,Amazon Gift Card - Print - Musical Snowmen,4,0,0,N,Y,gift,Arrived as advertised and was given as a gift.  I have no knowledge as to how it does or doesn't perform.,2013,2013-04-10,Gift Card
US,21421271,R362YT1SQTIQOX,B0062ONF64,676335849,Amazon Gift Card - Print - Amazon Kindle (Cut Out),5,0,0,N,Y,Easy gift,An easy gift for Mom who loves to rad her kindle.  She was pleased with this and put it to good use.,2013,2013-04-10,Gift Card
US,44444446,R2GSJGPB64T0AF,B005ESMGZU,675799499,Amazon.com Gift Card in a Black Gift Box (Various Card Designs),5,0,0,N,Y,Great,Who does not like Amazon.com gift card. Bought for my little  nephew. He was excited to the core to get a gift card in box delivered to him via USPS.,2013,2013-04-10,Gift Card
US,43722032,RSMUPYHXSYQKV,B004LLILJ6,803657153,Amazon eGift Card - Happy Easter (Chocolate Bunny),1,0,0,N,Y,Very unhappy.,"Bought a gift card ($100) with overnight shipping (an extra $12) for a friend who was in immediate need of some money. After paying extra for overnight shipping the gift card didn't arrive for 5 days. This was totally unacceptable! I contacted Target to ask for a refund on the shipping cost and was told &#34;absolutely not&#34; :) Hey, thanks Target  you scammers!",2013,2013-04-10,Gift Card
US,14417256,R2Q6EOIX4YGORI,B004LLIKY2,918740469,Amazon eGift Card - Amazon Kindle,5,1,1,N,Y,Great for my father to order ebooks on his Kindle.,My father is now free to shop in the Amazon Kindle store and download books of his choice.  Having the gift card balance makes it easy for him to shop without entering his credit card everytime he orders a book.,2013,2013-04-10,Gift Card
US,19425360,R3DZ6LQW3JHYM2,B00B2TF61G,941980539,Amazon eGift Card - Happy Valentine's Day (Pink),5,0,0,N,Y,Very easy and quick process,"Used this to get my husband a Kindle book light of his choice when the one I'd ordered for Valentine's Day arrived DOA. I didn't want him to have to wait for me to return the broken one for a new one to arrive, and this made it possible for me to pay for it on his account, so he got it more quickly.",2013,2013-04-10,Gift Card
US,44098198,R3ORMPORCF5A5Z,B0062ONF64,676335849,Amazon Gift Card - Print - Amazon Kindle (Cut Out),4,0,0,N,Y,Nice,"Made a great gift for a friend. Easy to buy and according to my friend, it was easy to use.",2013,2013-04-10,Gift Card
